DATE,price,volume
1489347487,1240,0.0001
1489347489,1240,0.0001
1489347497,1228,0.0012
1489347503,1240,0.0001
1489347507,1240,0.0001
1489347511,1240,0.0001
1489347513,1240,0.0001
1489347515,1240,0.0001
1489347518,1240,0.0001
1489347521,1240,0.0001
1489347523,1240,0.0001
1489347525,1240,0.0001
1489347528,1240,0.0001
1489347531,1240,0.0001
1489347533,1240,0.0001
1489347543,1228,0.0012
1489347546,1240,0.0001
1489347548,1240,0.0001
1489347551,1240,0.0001
1489347553,1240,0.0001
1489347557,1240,0.0001
1489347560,1240,0.0001
1489347564,1240,0.0001
1489347566,1240,0.0001
1489347569,1240,0.0001
1489347571,1240,0.0001
1489347574,1240,0.0001
1489347584,1228,0.0011
1489347597,1240,0.0002
1489347601,1240,0.0002
1489347605,1240,0.0002
1489347610,1240,0.0002
1489347613,1240,0.0002
1489347617,1240,0.0002
1489347630,1228,0.0012
1489347637,1240,0.0002
1489347640,1240,0.0002
1489347645,1240,0.0002
1489347648,1240,0.0002
1489347652,1240,0.0002
1489347657,1240,0.0002
1489347666,1240,0.0001
1489347672,1228,0.0013
1489347702,1240,0.0001
1489347704,1240,0.0001
1489347706,1240,0.0001
1489347708,1240,0.0001
1489347710,1240,0.0001
1489347711,1240,0.0001
1489347713,1240,0.0001
1489347715,1240,0.0001
1489347717,1240,0.0001
1489347719,1240,0.0001
1489347720,1240,0.0001
1489347722,1240,0.0001
1489347724,1240,0.0001
1489347741,1228,0.0013
1489347752,1240,0.0001
1489347754,1240,0.0001
1489347755,1240,0.0001
1489347757,1240,0.0001
1489347758,1240,0.0001
1489347760,1240,0.0001
1489347761,1240,0.0001
1489347763,1240,0.0001
1489347764,1240,0.0001
1489347765,1240,0.0001
1489347767,1240,0.0001
1489347768,1240,0.0001
1489347770,1240,0.0001
1489347779,1228,0.0013
1489347785,1240,0.0001
1489347787,1240,0.0001
1489347788,1240,0.0001
1489347790,1240,0.0001
1489347791,1240,0.0001
1489347793,1240,0.0001
1489347794,1240,0.0001
1489347795,1240,0.0001
1489347797,1240,0.0001
1489347799,1240,0.0001
1489347802,1240,0.0001
1489347803,1240,0.0001
1489347805,1240,0.0001
1489347819,1228,0.0013
1489347831,1240,0.0002
1489347836,1240,0.0002
1489347841,1240,0.0002
1489347845,1240,0.0002
1489347850,1240,0.0002
1489347854,1240,0.0002
1489347860,1240,0.0002
1489347868,1228,0.0014
1489347882,1240,0.0002
1489347886,1240,0.0002
1489347890,1240,0.0002
1489347894,1240,0.0002
1489347900,1240,0.0002
1489347905,1240,0.0002
1489347911,1240,0.0001
1489347921,1228,0.0013
1489347931,1240,0.0002
1489347935,1240,0.0002
1489347938,1240,0.0002
1489347944,1240,0.0002
1489347950,1240,0.0002
1489347954,1240,0.0001
1489347960,1228,0.0011
1489348000,1240,0.0002
1489348005,1240,0.0002
1489348008,1240,0.0002
1489348012,1240,0.0002
1489348016,1240,0.0002
1489348020,1240,0.0001
1489348027,1228,0.0011
1489348039,1240,0.0002
1489348042,1240,0.0002
1489348046,1240,0.0002
1489348049,1240,0.0002
1489348053,1240,0.0002
1489348057,1240,0.0001
1489348064,1228,0.0011
1489348090,1240,0.0002
1489348093,1240,0.0002
1489348096,1240,0.0002
1489348100,1240,0.0002
1489348104,1240,0.0002
1489348108,1240,0.0001
1489348114,1228,0.0011
1489348119,1240,0.0002
1489348124,1240,0.0002
1489348127,1240,0.0002
1489348131,1240,0.0002
1489348135,1240,0.0002
1489348140,1240,0.0001
1489348146,1228,0.0011
1489348170,1240,0.0001
1489348173,1240,0.0001
1489348175,1240,0.0001
1489348178,1240,0.0001
1489348180,1240,0.0001
1489348183,1240,0.0001
1489348186,1240,0.0001
1489348188,1240,0.0001
1489348191,1240,0.0001
1489348194,1240,0.0001
1489348197,1240,0.0001
1489348200,1240,0.0001
1489348202,1240,0.0001
1489348204,1240,0.0001
1489348207,1240,0.0001
1489348230,1228,0.0015
1489348252,1240,0.0002
1489348256,1240,0.0002
1489348259,1240,0.0002
1489348263,1240,0.0002
1489348267,1240,0.0002
1489348271,1240,0.0001
1489348277,1228,0.0011
1489348282,1240,0.0002
1489348287,1240,0.0002
1489348290,1240,0.0002
1489348294,1240,0.0002
1489348298,1240,0.0002
1489348303,1240,0.0001
1489348309,1228,0.0011
1489348314,1240,0.0002
1489348319,1240,0.0002
1489348322,1240,0.0002
1489348326,1240,0.0002
1489348330,1240,0.0002
1489348334,1240,0.0001
1489348341,1228,0.0011
1489348366,1240,0.0002
1489348369,1240,0.0002
1489348372,1240,0.0002
1489348376,1240,0.0002
1489348380,1240,0.0002
1489348384,1240,0.0001
1489348390,1228,0.0011
1489348408,1240,0.0002
1489348411,1240,0.0002
1489348415,1240,0.0002
1489348419,1240,0.0002
1489348422,1240,0.0002
1489348427,1240,0.0001
1489348433,1228,0.0011
1489348438,1240,0.0002
1489348442,1240,0.0002
1489348446,1240,0.0002
1489348450,1240,0.0002
1489348454,1240,0.0002
1489348458,1240,0.0001
1489348465,1228,0.0011
1489348470,1240,0.0002
1489348475,1240,0.0002
1489348478,1240,0.0002
1489348482,1240,0.0002
1489348486,1240,0.0002
1489348490,1240,0.0001
1489348497,1228,0.0011
1489348502,1240,0.0002
1489348506,1240,0.0002
1489348510,1240,0.0002
1489348514,1240,0.0002
1489348518,1240,0.0002
1489348522,1240,0.0001
1489348529,1228,0.0011
1489348534,1240,0.0002
1489348538,1240,0.0002
1489348542,1240,0.0002
1489348546,1240,0.0002
1489348550,1240,0.0002
1489348554,1240,0.0001
1489348561,1228,0.0011
1489348577,1240,0.0002
1489348581,1240,0.0002
1489348584,1240,0.0002
1489348588,1240,0.0002
1489348592,1240,0.0002
1489348596,1240,0.0001
1489348602,1228,0.0011
1489348607,1240,0.0002
1489348611,1240,0.0002
1489348615,1240,0.0002
1489348619,1240,0.0002
1489348623,1240,0.0002
1489348627,1240,0.0001
1489348634,1228,0.0011
1489348639,1240,0.0002
1489348643,1240,0.0002
1489348647,1240,0.0002
1489348651,1240,0.0002
1489348654,1240,0.0002
1489348659,1240,0.0001
1489348665,1228,0.0011
1489348670,1240,0.0002
1489348675,1240,0.0002
1489348678,1240,0.0002
1489348682,1240,0.0002
1489348686,1240,0.0002
1489348691,1240,0.0001
1489348697,1228,0.0011
1489348702,1240,0.0002
1489348707,1240,0.0002
1489348710,1240,0.0002
1489348714,1240,0.0002
1489348718,1240,0.0002
1489348722,1240,0.0001
1489348729,1228,0.0011
1489348734,1240,0.0002
1489348738,1240,0.0002
1489348742,1240,0.0002
1489348746,1240,0.0002
1489348750,1240,0.0002
1489348754,1240,0.0001
1489348760,1228,0.0011
1489348765,1240,0.0002
1489348770,1240,0.0002
1489348773,1240,0.0002
1489348777,1240,0.0002
1489348781,1240,0.0002
1489348786,1240,0.0001
1489348792,1228,0.0011
1489348811,1240,0.0001
1489348814,1240,0.0001
1489348816,1240,0.0001
1489348819,1240,0.0001
1489348821,1240,0.0001
1489348824,1240,0.0001
1489348827,1240,0.0001
1489348830,1240,0.0001
1489348832,1240,0.0001
1489348836,1240,0.0001
1489348838,1240,0.0001
1489348841,1240,0.0001
1489348843,1240,0.0001
1489348845,1240,0.0001
1489348848,1240,0.0001
1489348852,1240,0.0001
1489348854,1240,0.0001
1489348862,1228,0.0017
1489348887,1240,0.0001
1489348891,1240,0.0002
1489348894,1240,0.0001
1489348898,1240,0.0002
1489348902,1240,0.0001
1489348906,1240,0.0002
1489348909,1240,0.0001
1489348913,1240,0.0002
1489348919,1240,0.0002
1489348924,1240,0.0001
1489348930,1240,0.0002
1489348935,1240,0.0001
1489348943,1228,0.0018
1489348965,1240,0.0001
1489348968,1240,0.0001
1489348969,1240,0.0001
1489348973,1240,0.0001
1489348977,1240,0.0001
1489348979,1240,0.0001
1489348982,1240,0.0001
1489348984,1240,0.0001
1489348987,1240,0.0001
1489348989,1240,0.0001
1489348992,1240,0.0001
1489348994,1240,0.0001
1489348997,1240,0.0001
1489348999,1240,0.0001
1489349008,1228,0.0014
1489349023,1240,0.0002
1489349030,1240,0.0002
1489349034,1228,0.0985
1489349035,1240,0.0002
1489349040,1240,0.0002
1489349044,1240,0.0002
1489349049,1240,0.0002
1489349055,1240,0.0002
1489349060,1240,0.0002
1489349065,1240,0.0002
1489349073,1240,0.0002
1489349079,1240,0.0001
1489349086,1226,0.0021
1489349096,1240,0.0002
1489349100,1240,0.0002
1489349105,1240,0.0002
1489349109,1240,0.0002
1489349113,1240,0.0002
1489349118,1240,0.0001
1489349127,1226,0.0011
1489349142,1240,0.0002
1489349145,1240,0.0002
1489349149,1240,0.0002
1489349153,1240,0.0002
1489349156,1240,0.0002
1489349161,1240,0.0001
1489349167,1226,0.0011
1489349185,1240,0.0001
1489349188,1240,0.0001
1489349189,1240,0.0001
1489349192,1240,0.0001
1489349194,1240,0.0001
1489349197,1240,0.0001
1489349200,1240,0.0001
1489349202,1240,0.0001
1489349204,1240,0.0001
1489349206,1240,0.0001
1489349210,1240,0.0001
1489349219,1240,0.0001
1489349222,1240,0.0001
1489349230,1240,0.0001
1489349233,1240,0.0001
1489349237,1240,0.0001
1489349240,1240,0.0001
1489349243,1240,0.0001
1489349248,1240,0.0001
1489349252,1240,0.0001
1489349261,1226,0.002
1489349275,1240,0.0002
1489349278,1240,0.0002
1489349282,1240,0.0002
1489349286,1240,0.0002
1489349290,1240,0.0002
1489349293,1240,0.0002
1489349297,1240,0.0002
1489349301,1240,0.0002
1489349306,1240,0.0002
1489349311,1240,0.0002
1489349319,1240,0.0002
1489349328,1226,0.0022
1489349337,1240,0.0002
1489349340,1240,0.0002
1489349344,1240,0.0002
1489349347,1240,0.0002
1489349351,1240,0.0002
1489349358,1240,0.0002
1489349363,1226,0.0012
1489349383,1240,0.0002
1489349389,1240,0.0002
1489349395,1240,0.0002
1489349400,1240,0.0002
1489349405,1240,0.0002
1489349411,1240,0.0002
1489349416,1240,0.0002
1489349422,1240,0.0002
1489349426,1240,0.0002
1489349432,1240,0.0002
1489349437,1240,0.0002
1489349454,1240,0.0001
1489349461,1226,0.0023
1489349495,1240,0.0002
1489349498,1240,0.0002
1489349502,1240,0.0002
1489349505,1240,0.0002
1489349509,1240,0.0002
1489349513,1240,0.0001
1489349519,1226,0.0011
1489349546,1240,0.0002
1489349551,1240,0.0002
1489349557,1240,0.0002
1489349557,1228,2
1489349562,1240,0.0002
1489349567,1240,0.0002
1489349573,1240,0.0002
1489349578,1240,0.0002
1489349583,1240,0.0002
1489349589,1240,0.0002
1489349594,1240,0.0002
1489349599,1240,0.0002
1489349612,1226,0.0022
1489349637,1240,0.0001
1489349639,1240,0.0001
1489349642,1240,0.0001
1489349644,1240,0.0001
1489349647,1240,0.0001
1489349650,1240,0.0001
1489349650,1226,0.2347
1489349652,1225,0.1113
1489349652,1240,0.0001
1489349655,1240,0.0001
1489349656,1224,0.356
1489349658,1240,0.0001
1489349661,1240,0.0001
1489349664,1240,0.0001
1489349666,1240,0.0001
1489349669,1240,0.0001
1489349671,1240,0.0001
1489349674,1240,0.0001
1489349677,1238,0.0001
1489349680,1238,0.0001
1489349688,1221,0.0017
1489349714,1233,0.0001
1489349716,1230.9,0.0001
1489349718,1230.9,0.0001
1489349720,1230.9,0.0001
1489349722,1230.9,0.0001
1489349723,1230.9,0.0001
1489349725,1230.9,0.0001
1489349727,1230.9,0.0001
1489349729,1230.9,0.0001
1489349730,1230.9,0.0001
1489349732,1230.9,0.0001
1489349734,1230.9,0.0001
1489349735,1230.9,0.0001
1489349738,1230.9,0.0001
1489349743,1221,0.0014
1489349755,1230.9,0.0001
1489349758,1230.9,0.0001
1489349759,1230.9,0.0001
1489349762,1230.9,0.0001
1489349763,1230.9,0.0001
1489349766,1230.9,0.0001
1489349768,1230.9,0.0001
1489349771,1230.9,0.0001
1489349773,1230.9,0.0001
1489349775,1230.9,0.0001
1489349777,1230.9,0.0001
1489349780,1230.9,0.0001
1489349787,1221,0.0012
1489349802,1230.9,0.0001
1489349804,1230.9,0.0001
1489349806,1230.9,0.0001
1489349811,1230.9,0.0001
1489349813,1230.9,0.0001
1489349816,1230.9,0.0001
1489349819,1230.9,0.0001
1489349821,1230.9,0.0001
1489349824,1230.9,0.0001
1489349826,1230.9,0.0001
1489349828,1230.9,0.0001
1489349837,1230.9,0.0001
1489349843,1221,0.0011
1489349851,1230.9,0.0001
1489349853,1230.9,0.0001
1489349855,1230.9,0.0001
1489349856,1230.9,0.0001
1489349858,1230.9,0.0001
1489349860,1230.9,0.0001
1489349862,1230.9,0.0001
1489349864,1230.9,0.0001
1489349866,1230.9,0.0001
1489349868,1230.9,0.0001
1489349870,1230.9,0.0001
1489349871,1230.9,0.0001
1489349875,1230.9,0.0002
1489349878,1230.9,0.0001
1489349880,1230.9,0.0001
1489349882,1230.9,0.0001
1489349885,1230.9,0.0001
1489349887,1230.9,0.0001
1489349890,1230.9,0.0002
1489349892,1230.9,0.0001
1489349894,1230.9,0.0001
1489349903,1221,0.0024
1489349926,1230.9,0.0002
1489349931,1230.9,0.0002
1489349937,1230.9,0.0002
1489349942,1230.9,0.0002
1489349947,1230.9,0.0002
1489349953,1230.9,0.0002
1489349958,1230.9,0.0002
1489349963,1230.9,0.0002
1489349969,1230.9,0.0002
1489349974,1230.9,0.0002
1489349979,1230.9,0.0002
1489349984,1230.9,0.0002
1489350020,1230.9,0.0001
1489350029,1221,0.0025
1489350055,1230.9,0.0002
1489350058,1230.9,0.0002
1489350062,1230.9,0.0002
1489350066,1230.9,0.0002
1489350069,1230.9,0.0002
1489350073,1230.9,0.0001
1489350080,1221,0.0011
1489350098,1230.9,0.0002
1489350101,1230.9,0.0002
1489350105,1230.9,0.0002
1489350109,1230.9,0.0002
1489350112,1230.9,0.0002
1489350116,1230.9,0.0001
1489350123,1221,0.0011
1489350128,1230.9,0.0002
1489350132,1230.9,0.0002
1489350136,1230.9,0.0002
1489350140,1230.9,0.0002
1489350144,1230.9,0.0002
1489350148,1230.9,0.0001
1489350155,1221,0.0011
1489350160,1230.9,0.0002
1489350164,1230.9,0.0002
1489350168,1230.9,0.0002
1489350172,1230.9,0.0002
1489350176,1230.9,0.0002
1489350180,1230.9,0.0001
1489350187,1221,0.0011
1489350192,1230.9,0.0002
1489350196,1230.9,0.0002
1489350200,1230.9,0.0002
1489350204,1230.9,0.0002
1489350207,1230.9,0.0002
1489350212,1230.9,0.0001
1489350218,1221,0.0011
1489350224,1230.9,0.0002
1489350228,1230.9,0.0002
1489350232,1230.9,0.0002
1489350236,1230.9,0.0002
1489350239,1230.9,0.0002
1489350244,1230.9,0.0001
1489350250,1221,0.0011
1489350255,1230.9,0.0002
1489350260,1230.9,0.0002
1489350264,1230.9,0.0002
1489350267,1230.9,0.0002
1489350271,1230.9,0.0002
1489350276,1230.9,0.0001
1489350282,1221,0.0011
1489350287,1230.9,0.0002
1489350292,1230.9,0.0002
1489350295,1230.9,0.0002
1489350299,1230.9,0.0002
1489350303,1230.9,0.0002
1489350308,1230.9,0.0001
1489350314,1221,0.0011
1489350319,1230.9,0.0002
1489350324,1230.9,0.0002
1489350327,1230.9,0.0002
1489350331,1230.9,0.0002
1489350335,1230.9,0.0002
1489350340,1230.9,0.0001
1489350346,1221,0.0011
1489350351,1230.9,0.0002
1489350356,1230.9,0.0002
1489350359,1230.9,0.0002
1489350363,1230.9,0.0002
1489350367,1230.9,0.0002
1489350371,1230.9,0.0001
1489350378,1221,0.0011
1489350383,1230.9,0.0002
1489350388,1230.9,0.0002
1489350391,1230.9,0.0002
1489350396,1230.9,0.0002
1489350399,1230.9,0.0002
1489350403,1230.9,0.0001
1489350410,1221,0.0011
1489350480,1230.9,0.0001
1489350483,1230.9,0.0001
1489350485,1230.9,0.0001
1489350488,1230.9,0.0001
1489350490,1230.9,0.0001
1489350493,1230.9,0.0001
1489350496,1230.9,0.0001
1489350499,1230.9,0.0001
1489350501,1230.9,0.0001
1489350504,1230.9,0.0001
1489350507,1230.9,0.0001
1489350509,1230.9,0.0001
1489350512,1230.9,0.0001
1489350514,1230.9,0.0001
1489350517,1230.9,0.0001
1489350520,1230.9,0.0001
1489350523,1230.9,0.0001
1489350531,1221,0.0017
1489350553,1230.9,0.0002
1489350558,1230.9,0.0002
1489350564,1230.9,0.0002
1489350570,1230.9,0.0002
1489350575,1230.9,0.0002
1489350580,1230.9,0.0002
1489350585,1230.9,0.0002
1489350591,1230.9,0.0002
1489350596,1230.9,0.0002
1489350601,1230.9,0.0002
1489350606,1230.9,0.0002
1489350612,1230.9,0.0002
1489350622,1230.9,0.0001
1489350627,1230.9,0.0001
1489350631,1230.9,0.0001
1489350639,1221,0.0027
1489350656,1230.9,0.0002
1489350661,1230.9,0.0002
1489350667,1230.9,0.0002
1489350672,1230.9,0.0002
1489350677,1230.9,0.0002
1489350683,1230.9,0.0002
1489350688,1230.9,0.0002
1489350693,1230.9,0.0002
1489350698,1230.9,0.0002
1489350704,1230.9,0.0002
1489350709,1230.9,0.0002
1489350714,1230.9,0.0002
1489350721,1230.9,0.0002
1489350726,1230.9,0.0002
1489350736,1221,0.0028
1489350763,1230.9,0.0002
1489350768,1230.9,0.0002
1489350774,1230.9,0.0002
1489350780,1230.9,0.0002
1489350784,1230.9,0.0002
1489350790,1230.9,0.0002
1489350795,1230.9,0.0002
1489350800,1230.9,0.0002
1489350806,1230.9,0.0002
1489350811,1230.9,0.0002
1489350816,1230.9,0.0002
1489350822,1230.9,0.0002
1489350831,1230.9,0.0001
1489350836,1230.9,0.0001
1489350840,1230.9,0.0001
1489350844,1230.9,0.0001
1489350856,1221,0.0028
1489350874,1230.9,0.0002
1489350878,1230.9,0.0002
1489350881,1230.9,0.0002
1489350885,1230.9,0.0002
1489350889,1230.9,0.0002
1489350893,1230.9,0.0001
1489350899,1221,0.0011
1489350904,1230.9,0.0002
1489350909,1230.9,0.0002
1489350912,1230.9,0.0002
1489350916,1230.9,0.0002
1489350920,1230.9,0.0002
1489350925,1230.9,0.0001
1489350931,1221,0.0011
1489350946,1230.9,0.0002
1489350949,1230.9,0.0002
1489350953,1230.9,0.0002
1489350956,1230.9,0.0002
1489350960,1230.9,0.0002
1489350964,1230.9,0.0001
1489350971,1221,0.0011
1489350976,1230.9,0.0002
1489350980,1230.9,0.0002
1489350984,1230.9,0.0002
1489350988,1230.9,0.0002
1489350992,1230.9,0.0002
1489350996,1230.9,0.0001
1489351002,1221,0.0011
1489351008,1230.9,0.0002
1489351012,1230.9,0.0002
1489351016,1230.9,0.0002
1489351020,1230.9,0.0002
1489351023,1230.9,0.0002
1489351028,1230.9,0.0001
1489351034,1221,0.0011
1489351040,1230.9,0.0002
1489351044,1230.9,0.0002
1489351048,1230.9,0.0002
1489351052,1230.9,0.0002
1489351056,1230.9,0.0002
1489351060,1230.9,0.0001
1489351066,1221,0.0011
1489351072,1230.9,0.0002
1489351076,1230.9,0.0002
1489351080,1230.9,0.0002
1489351084,1230.9,0.0002
1489351088,1230.9,0.0002
1489351092,1230.9,0.0001
1489351098,1221,0.0011
1489351104,1230.9,0.0002
1489351108,1230.9,0.0002
1489351112,1230.9,0.0002
1489351116,1230.9,0.0002
1489351120,1230.9,0.0002
1489351124,1230.9,0.0001
1489351131,1221,0.0011
1489351136,1230.9,0.0002
1489351140,1230.9,0.0002
1489351144,1230.9,0.0002
1489351148,1230.9,0.0002
1489351152,1230.9,0.0002
1489351156,1230.9,0.0001
1489351163,1221,0.0011
1489351168,1230.9,0.0002
1489351172,1230.9,0.0002
1489351176,1230.9,0.0002
1489351180,1230.9,0.0002
1489351184,1230.9,0.0002
1489351188,1230.9,0.0001
1489351195,1221,0.0011
1489351200,1230.9,0.0002
1489351204,1230.9,0.0002
1489351208,1230.9,0.0002
1489351212,1230.9,0.0002
1489351217,1230.9,0.0002
1489351220,1230.9,0.0001
1489351227,1221,0.0011
1489351232,1230.9,0.0002
1489351236,1230.9,0.0002
1489351240,1230.9,0.0002
1489351244,1230.9,0.0002
1489351248,1230.9,0.0002
1489351252,1230.9,0.0001
1489351259,1221,0.0011
1489351284,1230.9,0.0002
1489351287,1230.9,0.0002
1489351290,1230.9,0.0002
1489351294,1230.9,0.0002
1489351298,1230.9,0.0002
1489351302,1230.9,0.0001
1489351308,1221,0.0011
1489351313,1230.9,0.0002
1489351318,1230.9,0.0002
1489351321,1230.9,0.0002
1489351325,1230.9,0.0002
1489351329,1230.9,0.0002
1489351333,1230.9,0.0001
1489351340,1221,0.0011
1489351345,1230.9,0.0002
1489351349,1230.9,0.0002
1489351353,1230.9,0.0002
1489351357,1230.9,0.0002
1489351361,1230.9,0.0002
1489351365,1230.9,0.0001
1489351371,1221,0.0011
1489351377,1230.9,0.0002
1489351381,1230.9,0.0002
1489351385,1230.9,0.0002
1489351388,1230.9,0.0002
1489351392,1230.9,0.0002
1489351397,1230.9,0.0001
1489351403,1221,0.0011
1489351408,1230.9,0.0002
1489351413,1230.9,0.0002
1489351416,1230.9,0.0002
1489351420,1230.9,0.0002
1489351424,1230.9,0.0002
1489351428,1230.9,0.0001
1489351435,1220,0.0011
1489351440,1230.9,0.0002
1489351444,1230.9,0.0002
1489351448,1230.9,0.0002
1489351452,1230.9,0.0002
1489351456,1230.9,0.0002
1489351460,1230.9,0.0001
1489351466,1220,0.0011
1489351471,1230.9,0.0002
1489351476,1230.9,0.0002
1489351479,1230.9,0.0002
1489351483,1230.9,0.0002
1489351487,1230.9,0.0002
1489351492,1230.9,0.0001
1489351498,1220,0.0011
1489351503,1230.9,0.0002
1489351508,1230.9,0.0002
1489351511,1230.9,0.0002
1489351515,1230.9,0.0002
1489351519,1230.9,0.0002
1489351523,1230.9,0.0001
1489351530,1220,0.0011
1489351535,1230.9,0.0002
1489351540,1230.9,0.0002
1489351543,1230.9,0.0002
1489351547,1230.9,0.0002
1489351550,1230.9,0.0002
1489351555,1230.9,0.0001
1489351561,1220,0.0011
1489351566,1230.9,0.0002
1489351571,1230.9,0.0002
1489351574,1230.9,0.0002
1489351578,1230.9,0.0002
1489351582,1230.9,0.0002
1489351587,1230.9,0.0001
1489351593,1220,0.0011
1489351598,1230.9,0.0002
1489351603,1230.9,0.0002
1489351606,1230.9,0.0002
1489351610,1230.9,0.0002
1489351614,1230.9,0.0002
1489351618,1230.9,0.0001
1489351625,1220,0.0011
1489351630,1230.9,0.0002
1489351634,1230.9,0.0002
1489351638,1230.9,0.0002
1489351642,1230.9,0.0002
1489351645,1230.9,0.0002
1489351650,1230.9,0.0001
1489351656,1220,0.0011
1489351661,1230.9,0.0002
1489351666,1230.9,0.0002
1489351669,1230.9,0.0002
1489351673,1230.9,0.0002
1489351677,1230.9,0.0002
1489351682,1230.9,0.0001
1489351688,1220,0.0011
1489351693,1230.9,0.0002
1489351698,1230.9,0.0002
1489351701,1230.9,0.0002
1489351705,1230.9,0.0002
1489351709,1230.9,0.0002
1489351713,1230.9,0.0001
1489351719,1220,0.0011
1489351725,1230.9,0.0002
1489351729,1230.9,0.0002
1489351733,1230.9,0.0002
1489351736,1230.9,0.0002
1489351740,1230.9,0.0002
1489351745,1230.9,0.0001
1489351751,1220,0.0011
1489351785,1230.9,0.0002
1489351790,1230.9,0.0002
1489351796,1230.9,0.0002
1489351801,1230.9,0.0002
1489351806,1230.9,0.0002
1489351812,1230.9,0.0002
1489351817,1230.9,0.0002
1489351822,1230.9,0.0002
1489351827,1230.9,0.0002
1489351833,1230.9,0.0002
1489351838,1230.9,0.0002
1489351843,1230.9,0.0002
1489351850,1230.9,0.0002
1489351854,1230.9,0.0002
1489351860,1230.9,0.0002
1489351865,1230.9,0.0002
1489351878,1220,0.0032
1489351890,1230.9,0.0001
1489351893,1230.9,0.0001
1489351896,1230.9,0.0001
1489351898,1230.9,0.0001
1489351903,1230.9,0.0001
1489351906,1230.9,0.0001
1489351908,1230.9,0.0001
1489351912,1230.9,0.0001
1489351916,1230.9,0.0001
1489351918,1230.9,0.0001
1489351924,1230.9,0.0002
1489351926,1230.9,0.0001
1489351929,1230.9,0.0001
1489351933,1230.9,0.0002
1489351935,1230.9,0.0001
1489351937,1230.9,0.0001
1489351940,1230.9,0.0001
1489351942,1230.9,0.0001
1489351944,1230.9,0.0001
1489351947,1230.9,0.0001
1489351950,1230.9,0.0001
1489351953,1230.9,0.0001
1489351955,1230.9,0.0001
1489351957,1230.9,0.0001
1489351959,1230.9,0.0001
1489351962,1230.9,0.0001
1489351965,1230.9,0.0001
1489351968,1230.9,0.0001
1489351972,1230.9,0.0001
1489351975,1230.9,0.0001
1489351979,1230.9,0.0001
1489351991,1220,0.0033
1489352023,1230.9,0.0002
1489352028,1230.9,0.0002
1489352034,1230.9,0.0002
1489352039,1230.9,0.0002
1489352043,1220,0.2314
1489352044,1230.9,0.0002
1489352050,1230.9,0.0002
1489352055,1230.9,0.0002
1489352060,1229,0.0002
1489352065,1229,0.0002
1489352071,1228,0.0002
1489352075,1228,0.0002
1489352081,1228,0.0002
1489352088,1228,0.0002
1489352092,1228,0.0002
1489352098,1228,0.0002
1489352103,1228,0.0002
1489352107,1228,0.0002
1489352121,1218,0.0034
1489352145,1228,0.0002
1489352150,1228,0.0002
1489352156,1228,0.0002
1489352162,1228,0.0002
1489352167,1228,0.0002
1489352172,1228,0.0002
1489352177,1228,0.0002
1489352183,1228,0.0002
1489352188,1228,0.0002
1489352193,1228,0.0002
1489352198,1228,0.0002
1489352204,1228,0.0002
1489352211,1228,0.0002
1489352215,1228,0.0002
1489352220,1228,0.0002
1489352226,1228,0.0002
1489352230,1228,0.0002
1489352251,1218,0.0034
1489352275,1228,0.0001
1489352278,1228,0.0001
1489352281,1228,0.0001
1489352283,1228,0.0001
1489352286,1228,0.0001
1489352288,1228,0.0001
1489352291,1228,0.0001
1489352294,1228,0.0001
1489352297,1228,0.0001
1489352300,1228,0.0001
1489352302,1228,0.0001
1489352305,1228,0.0001
1489352307,1228,0.0001
1489352309,1228,0.0001
1489352312,1228,0.0001
1489352316,1228,0.0001
1489352318,1228,0.0001
1489352326,1218,0.0017
1489353586,1220,0.5
1489353598,1225.6,0.5
1489357655,1225.6,0.234
1489357657,1226,0.5
1489357663,1227,0.218
1489358015,1224,0.228
1489358300,1222,0.3102
1489359248,1225,0.3001
1489359251,1226,0.02
1489359253,1227,0.449
1489359253,1228,0.1643
1489359291,1228,0.449
1489359291,1228,1.151
1489359304,1228,0.5
1489359627,1223,0.28
1489359629,1222,0.61
1489359633,1221,0.21
1489359803,1228,0.04
1489362424,1220,0.0009
1489363731,1226.5,0.85
1489363731,1227,1.482
1489364853,1220,0.4991
1489365198,1220,0.5009
1489366445,1223.5,0.55
1489367028,1223.58,2
1489367743,1224.5,0.014
1489367752,1224.5,0.25
1489368889,1220,0.0491
1489369204,1220,1.9509
1489369454,1221,1.1254
1489369733,1219,0.208
1489370693,1220,1.2322
1489371146,1218,0.2578
1489371156,1218,0.0422
1489371165,1220,0.2678
1489371172,1221,1.5
1489371560,1218,0.245
1489371675,1220.5,1.22
1489372229,1219,0.1
1489373154,1220,0.32
1489374167,1220,1.68
1489374174,1221,0.25
1489374259,1220,0.32
1489374270,1218.2,0.25
1489374918,1218,0.2128
1489374982,1218.8,0.1
1489375093,1218.8,0.65
1489375477,1217,0.0168
1489375477,1216.01,1
1489375547,1216.01,1.4832
1489375937,1218,0.5
1489376023,1218.8,0.55
1489376214,1218.8,1.28
1489376214,1220,0.68
1489376225,1220,0.363
1489376779,1221,0.1246
1489376779,1222,0.001
1489376789,1223,0.034
1489376789,1224.5,0.666
1489376832,1224.5,0.07
1489376832,1225,0.93
1489377121,1225,0.05
1489377391,1225,0.195
1489377457,1224,0.055
1489377457,1222,0.4244
1489377457,1221,0.1585
1489377457,1220.1,0.035
1489377457,1220,0.3271
1489378044,1225,0.05
1489378481,1226,0.34
